observacao;idade;uf;regiao;carencia;percentual_entrada_veicu;ano_modelo_veic;idade_bem;qtde_prestacoes;vlr_principal;taxa_mensal;vlr_renda;vlr_max_renda_presum;pc_compr_renda_familiar;autonomos;taxistas;status_prop;score_sis;var_1;var_2;var_3;var_4;var_5;idade_veiculo;target
obs3058;44;MA;NORDESTE;30;28.0;2021;0 Km;49;67297.23;1.03;4510.0;4264.0;44;N;N;EF;682;3.0;A4;PESS;B3;S;0;0.0
obs1139;58;PR;SUL;30;54.59;2021;0 Km;36;35552.94;0.92;5986.0;3403.0;19;N;N;EF;711;3.0;A4;BOM;A1;S;0;0.0
obs3646;31;RJ;SULDESTE;30;41.26;2021;0 Km;60;30202.04;1.14;4100.0;1353.0;17;N;N;EF;746;1.0;A1;BOM;A3;;0;0.0
obs299;40;PR;SUL;30;14.77;2012;>= 3 anos;48;20936.65;1.97;3198.0;3321.0;21;N;N;EF;646;;;;;N;9;0.0
obs1637;57;SC;SUL;30;31.76;2018;>= 3 anos;60;29628.33;1.79;3157.0;2419.0;26;N;N;EF;654;;;;;S;3;0.0
obs5815;44;MS;CENTRO-OESTE;30;85.25;2020;2 anos;36;9751.69;0.85;3280.0;1886.0;10;N;N;EF;698;;;;;S;1;0.0
obs381;53;GO;CENTRO-OESTE;30;30.01;2021;0 Km;48;35604.45;1.4;3936.0;1804.0;0;N;N;EF;663;3.0;A1;RUIM;B2;S;0;0.0
obs4936;55;RJ;SULDESTE;30;53.0;2022;0 Km;30;34204.8;0.0;4100.0;4305.0;0;N;N;EF;777;3.0;A4;BOM;A1;S;-1;0.0
obs3176;38;ES;SULDESTE;30;74.03;2021;0 Km;24;24695.48;0.0;6560.0;8323.0;16;N;N;EF;678;3.0;A2;RUIM;A1;N;0;0.0
obs7423;65;PE;NORDESTE;30;0.0;2019;2 anos;60;33534.78;1.46;3772.0;2952.0;23;N;N;EF;654;;;;;S;2;1.0
obs7157;40;TO;NORTE;30;50.63;2021;0 Km;60;32694.69;1.18;4920.0;861.0;16;N;N;EF;665;3.0;A2;PESS;A3;N;0;0.0
obs5477;40;PI;NORDESTE;30;30.04;2021;0 Km;49;61552.84;0.93;5138.37;1271.0;0;N;N;EF;697;3.0;A2;RUIM;B3;S;0;0.0
obs6466;73;SP;SULDESTE;30;26.18;2022;0 Km;60;54627.05;1.03;3690.0;861.0;33;N;N;EF;696;3.0;A4;BOM;B3;N;-1;0.0
obs1395;42;GO;CENTRO-OESTE;30;75.29;2021;0 Km;24;23112.95;0.0;6478.0;9020.0;15;N;N;EF;746;3.0;A4;BOM;A1;N;0;0.0
obs5395;52;DF;CENTRO-OESTE;30;71.14;2021;0 Km;18;24236.83;0.0;10660.0;11767.0;12;N;N;EF;715;3.0;A2;PESS;A1;S;0;0.0
obs1795;41;PR;SUL;30;28.0;2021;0 Km;49;62274.64;0.88;5740.0;1886.0;31;N;N;EF;737;3.0;A4;BOM;B3;S;0;0.0
obs8468;66;PE;NORDESTE;30;41.12;2022;0 Km;49;53133.57;1.38;5740.0;3444.0;0;N;N;EF;777;3.0;A2;BOM;A3;S;-1;0.0
obs9293;39;PR;SUL;30;28.18;2021;0 Km;49;66544.84;1.01;3690.0;861.0;53;N;N;EF;737;3.0;A4;BOM;B3;S;0;0.0
obs7721;66;DF;CENTRO-OESTE;30;28.01;2021;0 Km;37;70531.74;0.74;10660.0;12587.0;0;N;N;EF;777;3.0;A2;BOM;B2;S;0;0.0
obs9157;61;MG;SULDESTE;30;61.27;2021;0 Km;24;34426.25;0.66;5740.0;2665.0;27;N;N;EF;747;3.0;A4;BOM;A1;S;0;0.0
obs7683;68;PE;NORDESTE;30;30.01;2022;0 Km;49;40155.4;1.16;3690.0;902.0;0;N;N;EF;696;1.0;A2;RUIM;B3;;-1;0.0
obs8080;61;RJ;SULDESTE;30;71.3;2020;2 anos;12;13360.51;1.19;4920.0;1558.0;24;N;N;EF;688;;;;;;1;0.0
obs5169;45;SP;SULDESTE;30;5.43;2022;0 Km;60;75228.48;1.05;6898.41;1312.0;25;N;N;EF;755;3.0;A2;BOM;C3;N;-1;0.0
obs6358;38;PA;NORTE;30;0.0;2022;0 Km;60;44687.47;1.39;3977.0;4264.0;28;N;N;EF;733;3.0;A2;RUIM;C3;S;-1;0.0
obs9435;35;AM;NORTE;30;34.14;2021;0 Km;60;55412.73;1.1;12300.0;5904.0;10;N;N;EF;737;2.0;A2;BOM;B3;S;0;0.0
obs1453;71;PR;SUL;30;76.14;2021;0 Km;24;23127.84;0.0;8200.0;2337.0;0;N;N;EF;777;3.0;A4;BOM;A1;S;0;0.0
obs7047;42;RJ;SULDESTE;30;50.6;2021;0 Km;36;33879.77;0.59;11480.0;8405.0;9;N;N;EF;737;3.0;A2;BOM;A1;S;0;0.0
obs6541;56;PI;NORDESTE;30;44.46;2022;0 Km;36;31970.73;1.31;7380.0;4182.0;0;N;N;EF;677;1.0;A2;BOM;A1;S;-1;0.0
obs697;43;MG;SULDESTE;30;40.42;2019;2 anos;48;43901.4;1.14;12300.0;8446.0;10;N;N;EF;675;;;;;S;2;0.0
obs5607;57;SP;SULDESTE;30;52.49;2019;2 anos;60;33901.95;1.12;12054.0;6970.0;6;N;N;EF;678;;;;;S;2;0.0
obs1276;51;BA;NORDESTE;30;2.07;2021;0 Km;60;40014.11;1.35;4920.0;1804.0;19;N;N;EF;755;1.0;A1;BOM;C3;;0;0.0
obs917;32;PA;NORTE;30;5.21;2021;0 Km;60;39779.68;1.56;2870.0;1927.0;37;N;N;EF;682;3.0;A2;RUIM;C3;S;0;0.0
obs5593;48;MG;SULDESTE;30;29.68;2021;0 Km;48;102125.37;1.03;20500.0;2501.0;13;N;N;EF;676;3.0;A1;BOM;B2;S;0;0.0
obs700;30;RS;SUL;30;22.48;2021;0 Km;60;33998.8;1.28;3280.0;820.0;24;N;N;EF;693;1.0;A1;BOM;B3;;0;0.0
obs6727;68;SP;SULDESTE;30;42.4;2022;0 Km;48;34614.35;1.12;4100.0;2255.0;0;N;N;EF;764;3.0;A4;BOM;A2;S;-1;0.0
obs3087;35;SP;SULDESTE;30;64.29;2019;2 anos;36;17013.11;1.0;8200.0;2583.0;6;N;N;EF;664;;;;;S;2;0.0
obs6287;49;AP;NORTE;30;0.6;2022;0 Km;60;45914.84;1.67;1488.69;1845.0;85;N;N;EF;676;1.0;A2;RUIM;C3;;-1;0.0
obs6955;46;RN;NORDESTE;30;45.7;2022;0 Km;24;43391.57;0.82;12300.0;2009.0;17;N;N;EF;702;2.0;A2;BOM;A1;N;-1;0.0
obs2966;58;MT;CENTRO-OESTE;30;29.92;2022;0 Km;49;59246.23;0.93;2214.0;861.0;78;N;N;EF;751;3.0;A2;BOM;B3;S;-1;0.0
obs4707;41;PE;NORDESTE;30;42.55;2018;>= 3 anos;48;34124.08;1.24;4100.0;533.0;24;N;N;EF;664;;;;;N;3;0.0
obs2551;26;SE;NORDESTE;30;48.48;2015;>= 3 anos;48;16975.97;1.48;1722.0;820.0;28;N;N;EF;643;;;;;;6;0.0
obs6671;73;RS;SUL;30;73.93;2022;0 Km;18;16902.05;0.4;6396.0;1476.0;15;N;N;EF;692;3.0;A4;RUIM;A1;N;-1;0.0
obs1717;42;RS;SUL;30;28.23;2021;0 Km;37;62633.8;1.04;5330.0;1066.0;41;N;N;EF;746;3.0;A2;BOM;B2;S;0;0.0
obs8786;28;RN;NORDESTE;30;13.43;2022;0 Km;60;40651.74;1.18;4920.0;1025.0;19;N;N;EF;733;3.0;A2;BOM;C3;S;-1;0.0
obs2954;58;CE;NORDESTE;30;66.88;2021;0 Km;49;16694.33;1.16;2870.0;1312.0;17;N;N;EF;683;1.0;A1;BOM;A3;;0;0.0
obs5153;50;MA;NORDESTE;30;0.0;2022;0 Km;60;44887.23;1.42;4100.0;820.0;0;N;N;EF;719;3.0;A2;BOM;C3;S;-1;0.0
obs1597;42;DF;CENTRO-OESTE;30;28.0;2021;0 Km;49;49686.89;0.93;11152.0;6068.0;12;N;N;EF;669;3.0;A2;RUIM;B3;S;0;0.0
obs3929;38;SP;SULDESTE;30;59.41;2018;>= 3 anos;24;18050.61;0.9;4100.0;1845.0;20;N;N;EF;700;;;;;N;3;0.0
obs4479;56;SP;SULDESTE;30;73.14;2022;0 Km;24;21360.65;0.0;3526.0;4305.0;25;N;N;EF;760;3.0;A4;BOM;A1;S;-1;0.0
obs5525;34;MA;NORDESTE;30;35.01;2021;0 Km;49;47135.7;1.35;4920.0;779.0;29;N;N;EF;669;3.0;A1;RUIM;B3;S;0;0.0
obs7008;36;SP;SULDESTE;30;9.44;2019;2 anos;60;40867.31;1.74;2952.0;1886.0;38;N;N;EF;658;;;;;S;2;1.0
obs1744;39;MT;CENTRO-OESTE;30;79.51;2021;0 Km;18;18040.05;0.0;6560.0;4346.0;15;N;N;EF;667;3.0;A1;PESS;A1;N;0;0.0
obs6131;22;BA;NORDESTE;30;14.31;2022;0 Km;60;37367.11;1.23;3198.0;984.0;28;N;N;EF;685;1.0;A2;BOM;C3;;-1;0.0
obs498;58;SP;SULDESTE;30;28.84;2021;0 Km;60;64188.81;1.28;9020.0;8323.0;17;N;N;EF;747;3.0;A4;BOM;B3;N;0;0.0
obs7093;55;RJ;SULDESTE;30;33.0;2022;0 Km;36;42137.54;0.99;9130.04;8487.0;16;N;N;EF;747;3.0;A4;BOM;B1;S;-1;0.0
obs6264;37;SP;SULDESTE;30;40.01;2021;0 Km;48;32659.44;1.33;4100.0;1353.0;22;N;N;EF;659;1.0;A2;RUIM;A2;;0;1.0
obs2384;62;DF;CENTRO-OESTE;30;0.0;2021;0 Km;60;40311.44;1.37;3444.0;1927.0;29;N;N;EF;720;3.0;A1;BOM;C3;S;0;0.0
obs8452;58;SC;SUL;30;26.46;2022;0 Km;60;34292.09;1.09;3116.0;1271.0;26;N;N;EF;720;2.0;A2;BOM;B3;S;-1;0.0
obs6316;22;SC;SUL;30;22.21;2021;0 Km;60;42990.49;1.5;3690.0;738.0;30;N;N;EF;670;1.0;A2;BOM;B3;;0;1.0
obs9133;47;MG;SULDESTE;30;50.51;2022;0 Km;36;27816.51;1.14;3690.0;2911.0;25;N;N;EF;663;3.0;A1;BOM;A1;S;-1;0.0
obs5360;62;SC;SUL;30;57.6;2022;0 Km;36;36332.23;0.83;2460.0;1558.0;0;N;N;EF;764;1.0;A4;BOM;A1;S;-1;0.0
obs2448;62;RS;SUL;30;53.69;2022;0 Km;18;20366.88;0.49;16400.0;2050.0;0;N;N;EF;728;3.0;A4;BOM;A1;S;-1;0.0
obs1925;44;RS;SUL;30;16.91;2021;0 Km;60;55393.42;1.08;7380.0;6068.0;17;S;N;EF;737;3.0;A4;BOM;C3;S;0;0.0
obs4423;50;BA;NORDESTE;30;46.3;2015;>= 3 anos;36;25074.11;1.0;6560.0;8569.0;13;N;N;EF;662;;;;;S;6;0.0
obs2754;44;PE;NORDESTE;30;30.11;2022;0 Km;48;32248.93;1.05;4510.0;2009.0;19;N;N;EF;733;3.0;A2;PESS;B2;S;-1;0.0
obs6227;53;SC;SUL;30;14.93;2013;>= 3 anos;48;23078.79;1.94;3116.0;1394.0;24;N;S;EF;665;;;;;S;8;0.0
obs43;58;SC;SUL;30;46.97;2021;0 Km;48;44747.17;1.1;4510.0;1886.0;26;N;N;EF;747;3.0;A4;BOM;A2;N;0;0.0
obs6717;62;SC;SUL;30;31.08;2013;>= 3 anos;48;21585.62;1.41;3977.0;1845.0;16;N;N;EF;665;;;;;S;8;0.0
obs3805;63;RS;SUL;30;28.07;2022;0 Km;49;35250.44;1.16;4100.0;4264.0;25;N;N;EF;696;1.0;A1;BOM;B3;S;-1;0.0
obs6777;28;PR;SUL;30;0.0;2022;0 Km;60;48560.81;0.99;1558.0;820.0;72;N;N;EF;746;3.0;A2;BOM;C3;N;-1;0.0
obs1024;31;GO;CENTRO-OESTE;30;1.93;2016;>= 3 anos;60;22165.09;2.17;3280.0;1025.0;21;N;N;EF;671;;;;;N;5;0.0
obs8340;71;SP;SULDESTE;30;29.41;2018;>= 3 anos;48;40875.61;1.39;8200.0;2501.0;14;N;N;EF;657;;;;;N;3;0.0
obs241;24;GO;CENTRO-OESTE;30;30.07;2021;0 Km;60;29387.75;1.21;2378.0;1148.0;29;N;N;EF;685;3.0;A1;BOM;B3;N;0;0.0
obs5247;37;SC;SUL;30;34.43;2017;>= 3 anos;60;34283.79;1.31;7052.0;5904.0;11;N;N;EF;653;;;;;;4;0.0
obs1228;48;CE;NORDESTE;30;51.85;2014;>= 3 anos;48;11700.51;1.33;2624.0;2583.0;13;N;N;EF;650;;;;;S;7;0.0
obs7953;43;BA;NORDESTE;30;29.38;2022;0 Km;49;58287.12;1.22;4592.0;1804.0;39;N;N;EF;697;3.0;A1;BOM;B3;N;-1;1.0
obs1556;57;MT;CENTRO-OESTE;30;63.0;2021;0 Km;24;28467.34;0.0;9840.0;8323.0;0;N;N;EF;777;3.0;A4;BOM;A1;N;0;0.0
obs1735;62;RS;SUL;30;0.0;2018;>= 3 anos;60;34513.4;2.06;3690.0;2542.0;28;N;S;EF;660;;;;;;3;0.0
obs5539;48;SC;SUL;30;41.14;2021;0 Km;48;47680.82;1.05;6560.0;4305.0;19;N;N;EF;702;2.0;A4;BOM;A2;S;0;0.0
obs2565;36;SP;SULDESTE;30;45.74;2021;0 Km;48;25402.13;1.08;1968.0;2542.0;34;N;N;EF;746;3.0;A1;BOM;A2;N;0;0.0
obs6274;21;SC;SUL;30;63.0;2022;0 Km;24;29014.72;0.0;4264.0;1312.0;29;N;N;EF;670;1.0;A2;BOM;A1;S;-1;0.0
obs8060;33;PB;NORDESTE;30;20.0;2022;0 Km;36;33977.98;1.06;3444.0;2337.0;33;N;N;EF;706;1.0;A2;BOM;C1;;-1;0.0
obs1944;31;RS;SUL;30;29.05;2021;0 Km;49;43771.72;1.16;4018.0;2583.0;32;N;N;EF;669;3.0;A2;PESS;B3;;0;0.0
obs438;49;SP;SULDESTE;30;21.92;2021;0 Km;49;43362.45;1.05;4100.0;2091.0;0;N;N;EF;732;2.0;A4;BOM;B3;S;0;0.0
obs3153;39;SC;SUL;30;32.91;2020;2 anos;60;23078.79;1.06;2376.02;2583.0;22;N;N;EF;677;;;;;S;1;0.0
obs6149;33;SP;SULDESTE;30;57.53;2012;>= 3 anos;12;9327.31;1.04;2624.0;1312.0;31;S;N;EF;642;;;;;;9;0.0
obs4394;48;PE;NORDESTE;30;28.81;2022;0 Km;49;37185.66;1.16;3034.0;2624.0;37;N;N;EF;746;3.0;A2;BOM;B3;N;-1;0.0
obs5773;42;CE;NORDESTE;30;0.0;2022;0 Km;60;42813.89;1.33;3690.0;1230.0;29;N;N;EF;733;2.0;A1;BOM;C3;N;-1;0.0
obs6396;36;SP;SULDESTE;30;81.15;2022;0 Km;18;15305.8;0.99;6560.0;1640.0;14;N;N;EF;737;3.0;A1;BOM;A1;S;-1;0.0
obs8606;24;BA;NORDESTE;30;27.27;2022;0 Km;49;60675.03;1.07;5330.0;820.0;34;N;N;EF;661;1.0;A1;BOM;B3;;-1;1.0
obs781;58;BA;NORDESTE;30;64.38;2018;>= 3 anos;24;22584.11;1.02;12300.0;2542.0;9;N;N;EF;643;;;;;S;3;0.0
obs5689;41;BA;NORDESTE;30;58.94;2022;0 Km;18;17439.64;0.65;5330.0;1845.0;20;N;N;EF;693;3.0;A2;RUIM;A1;N;-1;0.0
obs9152;51;PR;SUL;30;43.29;2022;0 Km;60;50761.97;1.42;8200.0;1066.0;15;N;N;EF;702;3.0;A2;RUIM;A3;S;-1;0.0
obs6353;55;RJ;SULDESTE;30;35.82;2021;0 Km;60;53534.17;1.33;4100.0;2706.0;33;N;N;EF;679;3.0;A4;RUIM;B3;S;0;0.0
obs3021;36;PR;SUL;30;28.0;2021;0 Km;49;44203.58;1.1;9840.0;1968.0;13;N;S;EF;737;3.0;A2;BOM;B3;S;0;0.0
obs7261;51;BA;NORDESTE;30;1.78;2022;0 Km;60;45224.72;1.08;2675.42;2501.0;40;N;N;EF;746;3.0;A2;BOM;C3;N;-1;0.0
obs5237;31;SC;SUL;30;31.08;2013;>= 3 anos;48;22248.79;1.48;2337.0;1312.0;29;N;N;EF;658;;;;;S;8;1.0
obs2417;69;RJ;SULDESTE;30;38.36;2022;0 Km;60;45517.65;1.12;6560.0;2542.0;16;N;N;EF;692;3.0;A4;BOM;B3;;-1;0.0
obs7978;78;SP;SULDESTE;30;35.64;2018;>= 3 anos;48;30351.21;1.27;4920.0;1681.0;17;N;N;EF;671;;;;;S;3;0.0
obs4108;52;GO;CENTRO-OESTE;30;53.0;2021;0 Km;30;28716.28;0.0;4592.0;4305.0;21;N;N;EF;755;3.0;A1;BOM;A1;S;0;0.0
obs5901;68;RS;SUL;30;41.16;2022;0 Km;60;54202.59;0.92;11480.0;2706.0;10;N;N;EF;751;3.0;A4;BOM;A3;S;-1;0.0
obs9469;31;AM;NORTE;30;45.2;2021;0 Km;49;50161.32;1.01;6970.0;1189.0;21;N;N;EF;737;3.0;A2;BOM;A3;S;0;0.0
obs4027;69;MS;CENTRO-OESTE;30;68.06;2021;0 Km;18;55423.51;0.61;16400.0;1722.0;20;N;N;EF;760;1.0;A2;BOM;A1;;0;0.0
obs5238;34;PE;NORDESTE;30;58.82;2020;2 anos;36;29559.91;1.23;4920.0;1025.0;21;N;N;EF;671;;;;;S;1;0.0
obs6425;55;DF;CENTRO-OESTE;30;63.6;2022;0 Km;24;34038.3;0.0;7380.0;1886.0;19;N;N;EF;760;3.0;A4;BOM;A1;S;-1;0.0
obs140;74;MA;NORDESTE;30;20.0;2013;>= 3 anos;48;17752.87;1.9;2870.0;1312.0;19;N;N;EF;684;;;;;S;8;1.0
obs2225;63;RJ;SULDESTE;30;20.66;2021;0 Km;48;32540.98;1.3;2460.0;1476.0;38;N;N;EF;692;3.0;A4;RUIM;B2;N;0;0.0
obs1141;51;RJ;SULDESTE;30;68.97;2015;>= 3 anos;36;15850.51;1.19;4510.0;1230.0;12;N;N;EF;685;;;;;N;6;0.0
obs8989;33;RO;NORTE;30;41.07;2021;0 Km;49;52161.22;1.01;4510.0;1271.0;33;N;N;EF;669;1.0;A2;RUIM;A3;;0;0.0
obs7070;44;SP;SULDESTE;30;64.52;2021;0 Km;18;24438.29;0.0;8200.0;11890.0;16;N;N;EF;746;3.0;A4;BOM;A1;N;0;0.0
obs9478;60;SP;SULDESTE;30;28.64;2022;0 Km;49;34498.19;1.22;2460.0;1517.0;43;N;N;EF;696;1.0;A4;BOM;B3;;-1;0.0
obs8564;35;PE;NORDESTE;30;14.34;2022;0 Km;60;37775.25;1.61;3198.0;820.0;0;N;N;EF;695;1.0;A2;BOM;C3;;-1;0.0
obs3146;58;PR;SUL;30;28.46;2022;0 Km;48;32314.28;1.04;6560.0;1558.0;13;N;N;EF;711;3.0;A1;RUIM;B2;N;-1;0.0
obs9160;55;RJ;SULDESTE;30;23.94;2022;0 Km;49;60462.18;1.01;8200.0;1804.0;0;N;N;EF;713;2.0;A2;RUIM;B3;S;-1;0.0
obs9269;38;PR;SUL;30;63.7;2022;0 Km;36;17510.51;0.83;2296.0;1353.0;24;N;N;EF;733;3.0;A2;BOM;A1;S;-1;0.0
obs7486;37;DF;CENTRO-OESTE;30;0.0;2022;0 Km;60;45132.08;1.39;3690.0;2501.0;31;N;N;EF;693;3.0;A2;BOM;C3;S;-1;0.0
obs5722;72;PE;NORDESTE;30;3.62;2022;0 Km;60;42099.55;1.12;3270.98;820.0;30;N;N;EF;747;3.0;A1;BOM;C3;;-1;0.0
obs844;48;RS;SUL;30;31.05;2021;0 Km;49;42903.54;1.16;4920.0;4346.0;25;N;N;EF;706;1.0;A4;BOM;B3;;0;0.0
obs870;32;SC;SUL;30;30.13;2021;0 Km;60;32632.92;1.18;3239.0;1804.0;23;N;N;EF;693;3.0;A2;BOM;B3;N;0;0.0
obs431;69;RJ;SULDESTE;30;0.0;2021;0 Km;60;42368.18;1.5;2132.0;1886.0;52;N;N;EF;692;1.0;A4;BOM;C3;S;0;0.0
obs8319;64;SC;SUL;30;11.98;2022;0 Km;60;41679.09;1.44;3690.0;1845.0;0;N;N;EF;707;1.0;A1;BOM;C3;S;-1;0.0
obs3771;37;PE;NORDESTE;30;74.04;2021;0 Km;18;21509.74;0.0;6970.0;4264.0;18;N;N;EF;746;3.0;A2;BOM;A1;S;0;0.0
obs3862;85;MA;NORDESTE;30;16.0;2019;2 anos;48;39514.64;1.97;25420.0;984.0;5;N;N;EF;678;;;;;;2;0.0
obs5449;68;SP;SULDESTE;30;47.83;2018;>= 3 anos;60;30907.31;1.21;4100.0;8323.0;18;N;N;EF;654;;;;;S;3;0.0
obs7587;47;MA;NORDESTE;30;49.08;2022;0 Km;37;23957.95;1.13;3526.0;3239.0;25;N;N;EF;746;3.0;A4;BOM;A2;S;-1;0.0
obs2941;63;SC;SUL;30;78.68;2019;2 anos;24;7806.79;1.04;2706.0;1968.0;14;N;N;EF;654;;;;;S;2;0.0
obs1443;66;BA;NORDESTE;30;0.0;2021;0 Km;60;54040.28;1.23;9840.0;1148.0;13;N;N;EF;747;3.0;A2;BOM;C3;S;0;0.0
obs3959;67;RS;SUL;30;72.02;2022;0 Km;24;23695.18;0.0;1066.0;2624.0;0;N;N;EF;737;3.0;A4;RUIM;A1;N;-1;0.0
obs4586;50;SP;SULDESTE;30;26.2;2021;0 Km;48;40528.67;1.43;3690.0;2542.0;33;S;N;EF;687;3.0;A1;RUIM;B2;N;0;0.0
obs861;33;SP;SULDESTE;30;33.34;2019;2 anos;36;34224.15;1.1;6560.0;1804.0;17;N;N;EF;661;;;;;N;2;0.0
obs663;39;GO;CENTRO-OESTE;30;39.3;2014;>= 3 anos;48;12620.09;1.55;3116.0;820.0;12;N;N;EF;677;;;;;S;7;0.0
obs7800;73;MG;SULDESTE;30;77.33;2022;0 Km;24;19084.37;0.96;6560.0;1558.0;14;N;N;EF;751;1.0;A4;BOM;A1;;-1;0.0
obs8990;82;MG;SULDESTE;30;56.67;2022;0 Km;36;26216.02;1.23;6560.0;1148.0;13;N;N;EF;692;3.0;A4;BOM;A1;S;-1;0.0
obs149;55;SC;SUL;30;12.34;2021;0 Km;60;40273.47;1.14;6478.0;861.0;15;N;N;EF;760;3.0;A2;RUIM;C3;S;0;0.0
obs9206;54;PR;SUL;30;53.29;2022;0 Km;36;22781.01;0.69;3034.0;2624.0;0;N;N;EF;763;1.0;A4;BOM;A1;;-1;0.0
obs7472;82;SC;SUL;30;72.58;2019;2 anos;36;15311.01;1.03;2377.89;2009.0;0;N;N;EF;688;;;;;S;2;0.0
obs4563;62;SC;SUL;30;16.29;2021;0 Km;60;34392.52;1.08;6970.0;1927.0;11;N;N;EF;711;3.0;A2;BOM;C3;N;0;0.0
obs6178;74;RO;NORTE;30;21.81;2022;0 Km;49;34413.62;1.16;3280.0;1845.0;31;N;N;EF;683;1.0;A1;BOM;B3;;-1;0.0
obs1428;44;PR;SUL;30;45.31;2021;0 Km;37;95322.83;1.16;12300.0;1312.0;28;N;N;EF;669;2.0;A2;BOM;A2;S;0;0.0
obs8346;37;RJ;SULDESTE;30;15.68;2014;>= 3 anos;48;25977.34;1.82;3263.6;1681.0;25;N;N;EF;668;;;;;S;7;0.0
obs9782;20;MA;NORDESTE;30;23.49;2022;0 Km;48;27937.04;1.41;1640.0;2501.0;49;N;N;EF;604;1.0;A0;BOM;B2;S;-1;0.0
obs2;75;AP;NORTE;30;62.57;2021;0 Km;12;25654.47;0.0;16400.0;11767.0;13;N;N;EF;673;3.0;A1;RUIM;A1;S;0;0.0
obs8287;63;SP;SULDESTE;30;79.21;2022;0 Km;36;16040.47;0.88;8200.0;6191.0;6;N;N;EF;747;3.0;A4;BOM;A1;N;-1;0.0
obs8143;57;SP;SULDESTE;30;43.12;2022;0 Km;37;27271.08;1.04;12300.0;6109.0;8;N;N;EF;720;3.0;A4;BOM;A2;S;-1;0.0
obs1;62;RJ;SULDESTE;30;0.0;2018;>= 3 anos;60;31537.51;1.77;3690.0;1599.0;24;N;S;EF;664;;;;;S;3;0.0
obs5428;43;PI;NORDESTE;30;23.05;2021;0 Km;60;77789.51;1.28;10950.81;6027.0;17;N;N;EF;733;2.0;A2;BOM;B3;N;0;0.0
obs8916;52;SC;SUL;30;43.14;2015;>= 3 anos;36;25153.79;1.96;4100.0;1845.0;23;N;N;EF;662;;;;;S;6;0.0
obs4635;61;PR;SUL;30;72.18;2021;0 Km;24;25396.15;0.0;8200.0;3075.0;13;N;N;EF;760;2.0;A4;BOM;A1;S;0;0.0
obs7829;67;RS;SUL;30;49.91;2022;0 Km;24;34128.37;0.75;9840.0;2132.0;0;N;N;EF;709;3.0;A4;BOM;A1;N;-1;0.0
obs5365;35;SP;SULDESTE;30;20.13;2022;0 Km;60;42932.06;1.46;4746.41;1353.0;23;N;N;EF;678;3.0;A1;BOM;B3;S;-1;0.0
obs7153;65;BA;NORDESTE;30;28.62;2021;0 Km;49;44233.7;1.19;2870.0;1353.0;46;N;N;EF;668;3.0;A1;BOM;B3;S;0;0.0
obs8882;66;RS;SUL;30;76.05;2022;0 Km;60;11329.67;1.2;2870.0;1066.0;9;N;N;EF;660;1.0;A4;RUIM;A3;;-1;0.0
obs4038;36;SP;SULDESTE;30;50.08;2016;>= 3 anos;36;26682.61;1.09;3280.0;4264.0;27;N;N;EF;653;;;;;N;5;0.0
obs110;69;PE;NORDESTE;30;20.4;2021;0 Km;60;43155.71;1.18;3490.22;4428.0;30;N;N;EF;747;3.0;A1;BOM;B3;S;0;0.0
obs8705;42;SP;SULDESTE;30;77.8;2022;0 Km;36;16914.3;1.04;3198.0;2542.0;0;N;N;EF;682;3.0;A2;RUIM;A1;S;-1;0.0
obs3650;51;SP;SULDESTE;30;0.0;2016;>= 3 anos;60;58389.44;1.5;2250.08;1886.0;0;N;N;EF;686;;;;;S;5;0.0
obs2676;52;RJ;SULDESTE;30;50.0;2021;0 Km;36;31165.67;1.23;8200.0;1435.0;13;N;N;EF;702;3.0;A2;RUIM;A1;N;0;0.0
obs5999;38;PA;NORTE;30;18.65;2022;0 Km;60;35724.3;1.55;1640.0;1312.0;0;N;N;EF;682;1.0;A2;RUIM;C3;;-1;0.0
obs3925;41;MA;NORDESTE;30;39.21;2021;0 Km;49;57535.6;1.07;9840.0;2993.0;0;N;N;EF;754;3.0;A2;BOM;B3;S;0;0.0
obs3917;40;MG;SULDESTE;30;74.25;2019;2 anos;12;9749.36;0.99;6560.0;2337.0;13;N;N;EF;704;;;;;N;2;0.0
obs9458;35;DF;CENTRO-OESTE;30;41.41;2022;0 Km;49;42022.9;1.49;9840.0;4346.0;15;N;N;EF;658;2.0;A2;RUIM;A3;S;-1;0.0
obs5273;34;SP;SULDESTE;30;26.34;2022;0 Km;37;32256.06;1.0;2460.0;1845.0;45;N;N;EF;691;3.0;A2;BOM;B2;N;-1;0.0
obs5088;52;MT;CENTRO-OESTE;30;40.7;2021;0 Km;37;62411.85;1.19;13940.0;2501.0;16;N;N;EF;674;3.0;A4;RUIM;A2;N;0;0.0
obs542;37;PR;SUL;30;28.54;2021;0 Km;48;28931.31;1.31;2841.3;820.0;30;N;N;EF;669;3.0;A2;RUIM;B2;N;0;0.0
obs1596;47;SP;SULDESTE;30;28.0;2021;0 Km;37;53894.59;0.87;3690.0;3239.0;0;S;N;EF;723;2.0;A4;PESS;B2;S;0;0.0
obs2656;53;PR;SUL;30;10.75;2021;0 Km;36;69914.94;1.18;9430.0;1435.0;25;N;N;EF;715;3.0;A2;BOM;C1;N;0;0.0
obs4186;32;MA;NORDESTE;30;29.09;2022;0 Km;48;32257.95;1.31;4100.0;1148.0;23;N;N;EF;678;3.0;A1;BOM;B2;N;-1;0.0
