observacao;idade;uf;regiao;carencia;percentual_entrada_veicu;ano_modelo_veic;idade_bem;qtde_prestacoes;vlr_principal;taxa_mensal;vlr_renda;vlr_max_renda_presum;pc_compr_renda_familiar;autonomos;taxistas;status_prop;score_sis;var_1;var_2;var_3;var_4;var_5;idade_veiculo;target
obs4573;53;SP;SULDESTE;30;12.5;2017;>= 3 anos;48;32327.44;1.39;4346.0;1353.0;21;N;N;EF;674;;;;;S;8;0.0
obs6507;50;MG;SULDESTE;30;14.91;2016;>= 3 anos;60;24613.83;1.47;3034.0;1353.0;21;N;N;EF;708;;;;;S;9;0.0
obs1836;45;SC;SUL;30;20.24;2021;0 Km;60;35773.85;1.5;4100.0;1845.0;22;N;N;EF;678;3.0;A4;BOM;B3;S;4;0.0
obs6918;41;SP;SULDESTE;30;67.51;2022;0 Km;36;15029.41;0.72;4510.0;4223.0;11;N;N;EF;678;3.0;A2;PESS;A1;S;3;0.0
obs627;27;SP;SULDESTE;30;11.03;2021;0 Km;60;38873.81;1.21;3690.0;1066.0;24;N;N;EF;698;3.0;A1;BOM;C3;N;4;0.0
obs9051;58;RS;SUL;30;69.73;2022;0 Km;24;16604.03;1.18;3895.0;1353.0;21;N;N;EF;747;2.0;A4;BOM;A1;S;3;0.0
obs5062;28;CE;NORDESTE;30;1.99;2022;0 Km;60;41588.81;1.3;3239.0;3362.0;31;N;N;EF;706;1.0;A4;BOM;C3;S;3;0.0
obs3688;50;SP;SULDESTE;30;63.94;2022;0 Km;24;28622.67;0.0;6478.0;1845.0;18;N;N;EF;676;1.0;A4;BOM;A1;;3;0.0
obs1055;46;ES;SULDESTE;30;37.34;2013;>= 3 anos;48;16983.12;2.02;3280.0;451.0;17;N;N;EF;651;;;;;S;12;0.0
obs8803;56;BA;NORDESTE;30;37.96;2022;0 Km;49;54553.78;1.01;8200.0;8364.0;19;N;N;EF;683;3.0;A2;PESS;B3;S;3;0.0
obs2590;33;CE;NORDESTE;30;72.02;2021;0 Km;24;28168.54;0.0;9840.0;1558.0;0;N;N;EF;746;3.0;A1;RUIM;A1;S;4;0.0
obs7485;61;SC;SUL;30;0.0;2022;0 Km;60;105417.28;1.28;16400.0;15990.0;15;N;N;EF;747;2.0;A4;BOM;C3;S;3;0.0
obs6065;52;SP;SULDESTE;30;29.41;2022;0 Km;36;42017.95;1.19;9840.0;3362.0;14;N;N;EF;702;3.0;A4;RUIM;B1;S;3;0.0
obs1357;46;SP;SULDESTE;30;65.1;2021;0 Km;18;32524.15;0.0;8200.0;4346.0;22;N;N;EF;755;3.0;A2;BOM;A1;S;4;0.0
obs247;65;PE;NORDESTE;30;19.96;2021;0 Km;49;43393.62;1.05;4920.0;1640.0;25;N;N;EF;705;3.0;A1;RUIM;C3;S;4;0.0
obs4620;63;PE;NORDESTE;30;62.93;2021;0 Km;36;23244.44;0.36;3280.0;4469.0;21;N;N;EF;760;3.0;A2;RUIM;A1;N;4;0.0
obs8401;33;PE;NORDESTE;30;5.76;2022;0 Km;60;41469.58;1.13;3854.0;820.0;0;N;N;EF;754;3.0;A2;BOM;C3;S;3;0.0
obs5077;55;PR;SUL;30;11.87;2022;0 Km;48;36750.96;1.03;8200.0;1107.0;11;N;N;EF;760;3.0;A1;BOM;C2;N;3;0.0
obs4992;47;SP;SULDESTE;30;82.06;2021;0 Km;18;15304.97;0.0;7380.0;6027.0;11;N;N;EF;755;2.0;A2;BOM;A1;N;4;0.0
obs4497;69;SP;SULDESTE;30;74.71;2021;0 Km;18;24028.27;0.0;1230.0;15949.0;0;N;N;EF;777;3.0;A4;BOM;A1;N;4;0.0
obs5551;78;BA;NORDESTE;30;42.11;2021;0 Km;48;46408.3;1.04;4100.0;656.0;30;N;N;EF;751;2.0;A2;BOM;A2;;4;0.0
obs8770;80;RN;NORDESTE;30;54.3;2022;0 Km;48;41363.05;1.31;12300.0;4387.0;9;N;N;EF;707;3.0;A1;BOM;A2;S;3;0.0
obs7964;65;RJ;SULDESTE;30;23.01;2022;0 Km;60;48592.87;1.25;5740.0;2009.0;0;N;N;EF;737;2.0;A2;RUIM;B3;;3;0.0
obs5497;33;RJ;SULDESTE;30;49.8;2021;0 Km;48;42495.17;1.04;16400.0;1927.0;6;N;N;EF;682;2.0;A2;RUIM;A2;N;4;0.0
obs64;74;SC;SUL;30;33.88;2021;0 Km;49;60111.3;0.93;3772.0;2091.0;44;N;N;EF;696;1.0;A4;RUIM;B3;S;4;0.0
obs2125;54;PR;SUL;30;40.02;2021;0 Km;49;48896.85;0.83;6150.0;8528.0;22;N;N;EF;668;3.0;A4;RUIM;A3;S;4;0.0
obs3141;35;BA;NORDESTE;30;15.53;2022;0 Km;60;38104.28;1.23;3690.0;2952.0;0;S;N;EF;693;3.0;A2;RUIM;C3;N;3;0.0
obs3130;34;SC;SUL;30;28.33;2021;0 Km;49;73063.58;0.93;4920.0;1968.0;43;N;N;EF;697;3.0;A4;BOM;B3;S;4;0.0
obs7714;69;SE;NORDESTE;30;30.49;2018;>= 3 anos;60;39060.45;1.52;2378.0;1640.0;43;N;N;EF;671;;;;;S;7;0.0
obs8213;55;SC;SUL;30;30.27;2016;>= 3 anos;48;29386.79;1.25;4100.0;4223.0;20;N;N;EF;707;;;;;S;9;0.0
obs4530;35;RJ;SULDESTE;30;20.88;2018;>= 3 anos;60;31704.34;1.69;2870.0;1353.0;30;N;N;EF;681;;;;;S;7;0.0
obs6665;48;MA;NORDESTE;30;0.0;2022;0 Km;60;42910.17;1.5;4018.0;1681.0;28;N;N;EF;742;3.0;A2;RUIM;C3;N;3;0.0
obs7567;46;SP;SULDESTE;30;13.94;2022;0 Km;60;37555.61;1.81;4100.0;1353.0;25;N;S;EF;676;3.0;A4;RUIM;C3;S;3;0.0
obs9619;37;MG;SULDESTE;30;81.71;2022;0 Km;12;16594.37;1.33;14104.0;4223.0;11;N;N;EF;733;3.0;A1;BOM;A1;S;3;0.0
obs2634;57;SP;SULDESTE;30;71.72;2021;0 Km;24;25329.71;0.0;6560.0;2583.0;16;N;N;EF;760;3.0;A4;RUIM;A1;S;4;0.0
obs3877;52;SC;SUL;30;32.06;2016;>= 3 anos;60;29409.28;1.27;3496.22;4264.0;21;N;N;EF;640;;;;;S;9;0.0
obs3137;37;PE;NORDESTE;30;33.8;2022;0 Km;49;27899.91;1.05;3526.0;3280.0;22;N;N;EF;691;1.0;A2;RUIM;B3;S;3;0.0
obs2404;51;SP;SULDESTE;30;31.96;2021;0 Km;37;55568.27;0.98;4592.0;1968.0;42;N;N;EF;715;2.0;A2;RUIM;B2;S;4;0.0
obs3885;49;PA;NORTE;30;19.64;2022;0 Km;49;60017.31;0.93;6560.0;2542.0;25;N;N;EF;706;3.0;A2;BOM;C3;S;3;0.0
obs4367;62;AC;NORTE;30;25.16;2021;0 Km;60;50425.8;1.5;4137.42;1927.0;32;N;N;EF;679;3.0;A2;RUIM;B3;S;4;0.0
obs2044;63;RJ;SULDESTE;30;47.73;2021;0 Km;49;42713.46;0.93;5740.0;4264.0;21;N;N;EF;683;3.0;A4;PESS;A3;S;4;1.0
obs4137;41;PI;NORDESTE;30;51.52;2022;0 Km;48;32108.97;0.97;1793.54;1312.0;49;N;N;EF;678;3.0;A1;BOM;A2;N;3;0.0
obs2735;36;RS;SUL;30;65.83;2021;0 Km;36;24603.2;0.92;4920.0;902.0;16;N;N;EF;737;3.0;A2;BOM;A1;S;4;0.0
obs721;64;SE;NORDESTE;30;0.0;2013;>= 3 anos;48;30253.34;2.01;2624.0;4387.0;39;N;N;EF;671;;;;;N;12;0.0
obs3486;65;DF;CENTRO-OESTE;30;5.25;2021;0 Km;60;75862.83;1.37;6478.0;5125.0;28;N;N;EF;747;3.0;A1;BOM;C3;S;4;0.0
obs7243;52;PE;NORDESTE;30;41.19;2021;0 Km;49;54026.44;0.83;11480.0;2788.0;12;N;N;EF;715;3.0;A2;RUIM;A3;S;4;0.0
obs6942;64;RJ;SULDESTE;30;76.89;2022;0 Km;24;10537.68;0.36;8200.0;4387.0;5;N;N;EF;720;3.0;A4;PESS;A1;S;3;0.0
obs2810;54;BA;NORDESTE;30;24.16;2013;>= 3 anos;48;23082.11;1.92;2296.0;1845.0;33;N;N;EF;654;;;;;;12;0.0
obs2368;40;MS;CENTRO-OESTE;30;37.14;2014;>= 3 anos;48;19388.22;1.63;4010.62;1353.0;15;N;N;EF;658;;;;;N;11;0.0
obs2998;66;RS;SUL;30;71.54;2018;>= 3 anos;24;15903.14;0.95;4100.0;4346.0;19;N;N;EF;707;;;;;N;7;0.0
obs5052;31;GO;CENTRO-OESTE;30;4.29;2021;0 Km;60;37852.92;1.39;5330.0;1927.0;0;S;N;EF;763;1.0;A2;BOM;C3;;4;0.0
obs5149;41;MA;NORDESTE;30;32.11;2017;>= 3 anos;60;25720.04;1.22;12300.0;1558.0;5;N;N;EF;671;;;;;N;8;0.0
obs2432;35;SP;SULDESTE;30;40.43;2021;0 Km;60;54954.07;1.07;4510.0;5945.0;28;N;N;EF;733;3.0;A2;BOM;A3;S;4;0.0
obs25;61;RJ;SULDESTE;30;30.68;2021;0 Km;60;28714.68;1.24;4100.0;1927.0;17;N;N;EF;683;3.0;A4;RUIM;B3;N;4;0.0
obs5024;49;GO;CENTRO-OESTE;30;37.61;2021;0 Km;37;113715.75;1.39;16400.0;2788.0;25;N;N;EF;742;2.0;A4;BOM;B2;S;4;0.0
obs6420;48;SP;SULDESTE;30;0.0;2022;0 Km;24;58526.68;1.61;4510.0;2993.0;0;S;N;EF;719;3.0;A2;RUIM;C1;S;3;0.0
obs487;69;SP;SULDESTE;30;73.9;2021;0 Km;24;12426.99;0.23;4100.0;1517.0;13;N;N;EF;760;1.0;A4;BOM;A1;S;4;0.0
obs1478;62;SP;SULDESTE;30;75.02;2021;0 Km;36;12122.13;1.01;820.0;1312.0;0;N;N;EF;768;1.0;A4;BOM;A1;;4;0.0
obs4469;60;SP;SULDESTE;30;50.78;2022;0 Km;36;26530.43;0.62;5208.9;2542.0;16;N;N;EF;760;3.0;A4;BOM;A1;N;3;0.0
obs6482;64;RJ;SULDESTE;30;59.39;2022;0 Km;36;33364.34;1.18;4920.0;2665.0;24;N;N;EF;707;3.0;A2;RUIM;A1;S;3;0.0
obs6022;31;PB;NORDESTE;30;83.0;2022;0 Km;36;10708.61;0.0;3157.0;1230.0;9;N;N;EF;746;1.0;A2;BOM;A1;;3;0.0
obs7041;64;RS;SUL;30;0.0;2022;0 Km;60;55279.64;1.08;12300.0;10455.0;10;N;N;EF;751;3.0;A4;BOM;C3;N;3;0.0
obs40;43;ES;SULDESTE;30;42.43;2021;0 Km;49;56054.75;0.83;8200.0;4346.0;0;N;N;EF;746;3.0;A1;BOM;A3;S;4;0.0
obs3637;49;PE;NORDESTE;30;41.43;2022;0 Km;36;27069.91;0.88;3116.0;2460.0;29;N;N;EF;687;2.0;A1;BOM;A1;N;3;0.0
obs6106;40;CE;NORDESTE;30;35.4;2018;>= 3 anos;60;31205.51;1.33;2870.0;861.0;27;N;N;EF;668;;;;;N;7;0.0
obs3310;59;SP;SULDESTE;30;20.71;2021;0 Km;60;30996.5;1.89;3772.0;2542.0;22;N;N;EF;679;3.0;A4;PESS;B3;N;4;0.0
obs6384;80;MA;NORDESTE;30;41.95;2021;0 Km;60;29614.4;1.33;4510.0;1968.0;16;N;N;EF;679;1.0;A2;BOM;A3;;4;0.0
obs3930;62;SP;SULDESTE;30;9.51;2022;0 Km;60;38301.78;1.48;4100.0;4223.0;0;N;N;EF;698;3.0;A4;BOM;C3;S;3;0.0
obs6576;47;RJ;SULDESTE;30;56.95;2022;0 Km;48;19760.64;0.72;4920.0;5986.0;0;N;N;EF;772;3.0;A2;BOM;A2;S;3;0.0
obs4370;34;PE;NORDESTE;30;37.85;2016;>= 3 anos;60;22993.78;1.3;4100.0;1804.0;14;N;N;EF;671;;;;;S;9;0.0
obs7051;49;PR;SUL;30;46.6;2021;0 Km;36;35671.45;0.99;12300.0;4469.0;9;N;N;EF;702;3.0;A4;RUIM;A1;S;4;0.0
obs7304;45;PR;SUL;30;17.59;2022;0 Km;60;38053.84;1.19;4510.0;3198.0;20;N;S;EF;706;3.0;A1;BOM;C3;S;3;0.0
obs8769;62;SP;SULDESTE;90;46.14;2021;0 Km;48;34328.41;0.83;1968.0;1599.0;47;N;N;EF;692;3.0;A4;RUIM;A2;S;4;0.0
obs5347;41;PI;NORDESTE;30;0.0;2018;>= 3 anos;24;14181.95;0.93;4937.22;4264.0;0;N;N;EF;702;;;;;S;7;0.0
obs3606;49;MS;CENTRO-OESTE;30;29.82;2021;0 Km;60;42952.76;1.18;8200.0;6027.0;12;N;N;EF;742;2.0;A2;BOM;B3;S;4;0.0
obs3660;54;RJ;SULDESTE;30;10.23;2022;0 Km;60;48009.4;1.2;3690.0;2624.0;0;N;N;EF;732;2.0;A4;RUIM;C3;S;3;0.0
obs5485;58;PR;SUL;30;0.0;2016;>= 3 anos;60;33230.71;2.0;3362.0;4264.0;29;N;N;EF;649;;;;;N;9;0.0
obs2707;42;SC;SUL;30;46.72;2021;2 anos;48;40840.79;0.9;4920.0;1845.0;21;N;N;EF;700;;;;;N;4;0.0
obs685;49;SP;SULDESTE;30;0.0;2013;>= 3 anos;48;32564.15;1.83;3280.0;574.0;31;N;N;EF;698;;;;;N;12;0.0
obs7725;65;RJ;SULDESTE;30;1.66;2022;0 Km;48;41995.51;1.21;3690.0;2091.0;31;N;N;EF;747;2.0;A4;BOM;C2;N;3;0.0
obs3111;53;MA;NORDESTE;30;54.3;2021;0 Km;49;35827.78;0.93;6560.0;2952.0;15;N;N;EF;651;3.0;A2;BOM;A3;S;4;0.0
obs6299;39;SP;SULDESTE;30;20.0;2015;>= 3 anos;48;27595.61;1.5;2870.0;1804.0;29;N;N;EF;661;;;;;S;10;0.0
obs1969;69;RJ;SULDESTE;30;59.59;2021;0 Km;12;18914.85;0.19;9840.0;1148.0;17;N;N;EF;711;1.0;A4;BOM;A1;;4;0.0
obs8256;55;DF;CENTRO-OESTE;30;23.44;2022;0 Km;49;35407.8;1.22;4100.0;1353.0;25;S;N;EF;696;3.0;A1;RUIM;B3;S;3;0.0
obs1059;40;DF;CENTRO-OESTE;30;15.56;2021;0 Km;60;32528.53;1.01;8200.0;1394.0;8;N;N;EF;746;3.0;A2;BOM;C3;S;4;0.0
obs189;43;SP;SULDESTE;30;39.48;2021;0 Km;37;54129.21;0.98;3526.0;1886.0;55;N;N;EF;706;3.0;A2;RUIM;B2;S;4;0.0
obs319;70;RJ;SULDESTE;30;31.23;2015;>= 3 anos;48;21660.51;1.21;3690.0;5986.0;16;N;N;EF;660;;;;;N;10;0.0
obs5701;61;MT;CENTRO-OESTE;30;36.05;2021;0 Km;37;56396.84;0.87;12300.0;11849.0;16;N;N;EF;751;3.0;A4;BOM;B2;N;4;0.0
obs4227;57;DF;CENTRO-OESTE;30;25.01;2021;0 Km;60;52221.75;1.5;8200.0;1640.0;16;N;N;EF;679;3.0;A2;PESS;B3;N;4;0.0
obs817;28;SP;SULDESTE;30;32.45;2021;0 Km;49;49855.54;1.02;7298.0;1353.0;19;S;N;EF;746;2.0;A1;BOM;B3;S;4;0.0
obs2250;54;MG;SULDESTE;30;33.0;2021;0 Km;48;34529.84;1.1;11070.0;11890.0;8;N;N;EF;746;3.0;A4;BOM;B2;S;4;0.0
obs1242;31;GO;CENTRO-OESTE;30;39.33;2019;2 anos;48;39495.49;1.24;6560.0;4141.0;17;N;N;EF;677;;;;;N;6;0.0
obs166;54;MG;SULDESTE;30;77.85;2021;0 Km;18;18944.13;0.0;7298.0;1845.0;0;N;N;EF;685;2.0;A4;PESS;A1;N;4;0.0
obs1167;23;GO;CENTRO-OESTE;30;27.44;2021;0 Km;48;33749.61;1.5;820.0;0.0;21;N;N;EF;617;1.0;A0;BOM;B2;;4;0.0
obs871;51;SP;SULDESTE;30;37.74;2014;>= 3 anos;36;28425.61;1.64;4920.0;4223.0;21;N;S;EF;640;;;;;S;11;0.0
obs4914;46;SC;SUL;30;72.81;2021;0 Km;36;17314.54;0.75;4264.0;2583.0;13;N;N;EF;746;3.0;A4;BOM;A1;N;4;0.0
obs7517;37;SP;SULDESTE;30;41.15;2018;>= 3 anos;48;22697.78;1.72;4264.0;861.0;17;N;N;EF;671;;;;;N;7;0.0
obs2048;72;RJ;SULDESTE;30;88.63;2022;0 Km;24;9109.25;0.0;6421.42;2050.0;6;N;N;EF;760;3.0;A2;BOM;A1;S;3;0.0
obs4222;29;PR;SUL;30;47.19;2021;0 Km;37;48401.34;1.05;7380.0;1599.0;24;N;N;EF;737;1.0;A1;BOM;A2;;4;0.0
obs9644;46;SP;SULDESTE;30;7.03;2022;0 Km;60;40799.92;1.18;6970.0;8446.0;14;N;N;EF;742;3.0;A4;BOM;C3;S;3;0.0
obs38;75;MA;NORDESTE;30;0.0;2020;2 anos;48;38991.74;1.67;11750.45;492.0;10;N;N;EF;665;;;;;;5;0.0
obs7101;45;DF;CENTRO-OESTE;30;28.37;2022;0 Km;60;31596.44;1.58;2870.0;1312.0;28;N;N;EF;659;1.0;A2;RUIM;B3;;3;1.0
obs1012;37;BA;NORDESTE;30;90.85;2021;0 Km;36;4906.77;0.67;6560.0;5945.0;2;N;N;EF;746;3.0;A2;BOM;A1;S;4;0.0
obs305;57;CE;NORDESTE;30;0.0;2021;0 Km;60;43654.68;1.44;4298.79;1845.0;26;N;N;EF;707;2.0;A4;BOM;C3;S;4;0.0
obs9565;57;ES;SULDESTE;30;25.22;2022;0 Km;60;44622.95;1.33;3772.0;1845.0;30;N;N;EF;692;2.0;A4;BOM;B3;S;3;1.0
obs7850;61;BA;NORDESTE;30;53.06;2018;>= 3 anos;36;20283.91;1.11;2624.0;1845.0;27;N;N;EF;671;;;;;S;7;0.0
obs1566;39;BA;NORDESTE;30;21.71;2021;0 Km;60;33689.51;1.47;3034.0;1271.0;29;N;N;EF;678;3.0;A2;BOM;B3;N;4;0.0
obs3988;68;BA;NORDESTE;30;44.05;2022;0 Km;36;24362.53;0.93;4100.0;4346.0;20;N;N;EF;707;3.0;A2;RUIM;A1;S;3;0.0
obs6807;74;MS;CENTRO-OESTE;30;1.18;2022;0 Km;60;43106.9;1.44;4592.0;1517.0;23;N;N;EF;707;1.0;A2;BOM;C3;S;3;0.0
obs1200;40;SC;SUL;30;37.44;2021;0 Km;49;49380.67;0.88;6970.0;1353.0;20;N;N;EF;697;1.0;A1;BOM;B3;S;4;0.0
obs3640;66;SP;SULDESTE;30;46.32;2022;0 Km;49;21953.27;1.27;2460.0;1394.0;27;N;N;EF;711;3.0;A4;BOM;A3;N;3;0.0
obs4701;68;PE;NORDESTE;30;74.68;2021;0 Km;24;23451.94;0.09;4920.0;1722.0;21;N;N;EF;760;3.0;A2;BOM;A1;S;4;0.0
obs6444;63;BA;NORDESTE;30;52.58;2022;0 Km;48;31074.15;0.83;3485.0;6068.0;0;N;N;EF;768;3.0;A2;BOM;A2;S;3;0.0
obs8712;36;DF;CENTRO-OESTE;30;32.68;2017;>= 3 anos;48;26737.89;1.68;2870.0;2501.0;28;N;N;EF;646;;;;;N;8;0.0
obs9510;41;BA;NORDESTE;30;28.0;2021;0 Km;49;36674.94;1.22;2706.0;902.0;42;N;N;EF;669;3.0;A2;RUIM;B3;S;4;1.0
obs1614;79;GO;CENTRO-OESTE;30;28.3;2021;0 Km;48;71294.45;0.88;8200.0;1681.0;15;N;N;EF;777;3.0;A4;BOM;B2;S;4;0.0
obs5474;59;SC;SUL;30;20.69;2022;0 Km;60;48551.49;1.19;3247.2;861.0;36;N;N;EF;711;2.0;A2;RUIM;B3;N;3;0.0
obs4561;37;BA;NORDESTE;30;70.74;2021;0 Km;24;19985.09;0.87;4100.0;861.0;22;S;N;EF;646;3.0;A2;PESS;A1;S;4;0.0
obs3344;58;SC;SUL;30;7.15;2022;0 Km;60;44999.09;1.03;4920.0;1353.0;21;N;N;EF;751;3.0;A2;BOM;C3;S;3;0.0
obs6234;50;DF;CENTRO-OESTE;30;26.01;2022;0 Km;60;60612.41;1.02;4920.0;6273.0;0;N;N;EF;759;3.0;A2;BOM;B3;S;3;0.0
obs2420;47;PA;NORTE;30;27.69;2022;0 Km;36;33483.3;1.14;5740.0;1845.0;20;N;N;EF;702;1.0;A1;BOM;B1;S;3;0.0
obs290;61;ES;SULDESTE;30;32.87;2021;0 Km;49;60027.24;0.93;4100.0;1927.0;0;N;N;EF;728;3.0;A2;BOM;B3;S;4;0.0
obs8537;46;SP;SULDESTE;30;0.0;2018;>= 3 anos;24;15264.72;1.54;2460.0;1927.0;0;N;N;EF;665;;;;;S;7;0.0
obs9308;66;PE;NORDESTE;30;4.87;2022;0 Km;60;41851.38;1.34;3280.0;2952.0;32;N;N;EF;711;2.0;A2;BOM;C3;S;3;0.0
obs5019;47;AP;NORTE;30;0.0;2022;0 Km;60;44816.68;1.12;2460.0;3239.0;43;N;N;EF;742;3.0;A2;BOM;C3;S;3;0.0
obs1893;53;MA;NORDESTE;30;31.17;2015;>= 3 anos;36;22484.7;1.52;3690.0;1025.0;23;N;S;EF;651;;;;;S;10;0.0
obs746;54;RS;SUL;30;0.0;2021;0 Km;60;40297.67;1.55;4346.0;1845.0;24;N;N;EF;707;2.0;A4;BOM;C3;N;4;0.0
obs2681;60;SP;SULDESTE;30;0.0;2021;0 Km;60;42661.77;1.12;4920.0;2542.0;20;N;N;EF;760;3.0;A4;BOM;C3;N;4;0.0
obs9180;65;SC;SUL;30;34.51;2021;0 Km;49;61606.56;1.01;7380.0;2091.0;24;N;N;EF;711;2.0;A4;BOM;B3;S;4;0.0
obs571;46;PE;NORDESTE;30;78.73;2021;0 Km;36;17219.04;1.14;20500.0;11931.0;3;N;N;EF;742;3.0;A1;BOM;A1;S;4;0.0
obs862;71;PA;NORTE;30;27.09;2021;0 Km;49;56132.34;1.16;3936.0;779.0;0;N;N;EF;700;1.0;A2;BOM;B3;;4;0.0
obs6686;77;RJ;SULDESTE;30;29.24;2022;0 Km;48;30790.51;1.37;4920.0;2952.0;17;N;N;EF;683;3.0;A4;RUIM;B2;S;3;0.0
obs5032;36;SP;SULDESTE;30;19.4;2022;0 Km;60;35262.32;1.2;2460.0;1845.0;35;N;N;EF;706;1.0;A1;BOM;C3;;3;0.0
obs7985;34;SC;SUL;30;20.43;2022;0 Km;60;38010.49;1.41;2952.0;1435.0;0;N;N;EF;699;1.0;A1;BOM;B3;S;3;0.0
obs444;66;PA;NORTE;30;41.0;2021;0 Km;60;25044.69;1.07;5330.0;1558.0;11;N;N;EF;747;3.0;A2;BOM;A3;S;4;0.0
obs478;37;CE;NORDESTE;30;60.16;2020;2 anos;12;21319.38;1.37;9594.0;902.0;21;N;N;EF;681;;;;;;5;0.0
obs3654;72;BA;NORDESTE;30;35.64;2022;0 Km;60;33775.12;1.23;4100.0;1927.0;20;N;N;EF;720;3.0;A2;PESS;B3;S;3;0.0
obs20;61;SP;SULDESTE;30;81.16;2021;0 Km;12;11679.19;0.0;4264.0;8405.0;0;N;N;EF;737;3.0;A4;BOM;A1;S;4;0.0
obs8035;66;RS;SUL;30;41.08;2021;0 Km;49;38644.24;1.25;885.6;1845.0;38;N;N;EF;660;1.0;A2;RUIM;A3;N;4;0.0
obs3340;41;SP;SULDESTE;30;56.57;2021;0 Km;60;32643.67;1.19;6560.0;8487.0;12;N;N;EF;733;3.0;A4;BOM;A3;N;4;0.0
obs329;32;SC;SUL;30;35.99;2021;0 Km;60;28070.81;1.02;3690.0;1804.0;17;N;N;EF;733;3.0;A1;BOM;B3;S;4;0.0
obs4719;60;PA;NORTE;30;76.11;2021;0 Km;36;16897.41;0.65;4920.0;8446.0;10;N;N;EF;711;2.0;A2;RUIM;A1;S;4;0.0
obs1973;51;SP;SULDESTE;30;0.0;2015;>= 3 anos;36;31662.61;1.85;6560.0;1394.0;18;N;N;EF;681;;;;;S;10;0.0
obs3819;48;SC;SUL;30;11.97;2022;0 Km;60;40516.26;1.76;4067.2;1558.0;28;N;N;EF;674;3.0;A2;RUIM;C3;S;3;1.0
obs9570;69;SP;SULDESTE;30;34.63;2022;0 Km;48;39195.8;1.01;3690.0;1312.0;29;N;N;EF;751;2.0;A4;BOM;B2;N;3;0.0
obs1563;21;PI;NORDESTE;30;54.89;2021;0 Km;48;21328.97;1.23;2460.0;0.0;24;S;N;EF;617;1.0;A0;BOM;A2;;4;0.0
obs6543;37;RJ;SULDESTE;30;66.67;2020;2 anos;48;22490.51;0.8;5986.0;3075.0;9;N;N;EF;689;;;;;N;5;0.0
obs4170;34;SP;SULDESTE;30;35.66;2015;>= 3 anos;48;31953.11;1.24;3936.0;1845.0;22;S;N;EF;677;;;;;N;10;0.0
obs7662;38;RJ;SULDESTE;30;20.41;2014;>= 3 anos;48;13858.51;2.28;2780.87;492.0;17;S;N;EF;644;;;;;S;11;0.0
obs6565;54;RJ;SULDESTE;30;25.12;2021;0 Km;48;47681.84;1.14;4920.0;1927.0;27;N;N;EF;706;2.0;A4;RUIM;B2;N;4;0.0
obs50;56;BA;NORDESTE;30;63.32;2021;0 Km;18;36291.25;0.0;24600.0;2050.0;0;N;N;EF;760;3.0;A2;BOM;A1;N;4;0.0
obs6980;48;SP;SULDESTE;30;33.74;2022;0 Km;24;49018.74;0.67;9430.0;1886.0;23;S;N;EF;700;2.0;A4;RUIM;B1;S;3;0.0
obs7765;57;SP;SULDESTE;30;56.84;2021;0 Km;24;35727.95;0.56;5412.0;2624.0;31;N;N;EF;707;3.0;A4;BOM;A1;S;4;0.0
obs5574;73;BA;NORDESTE;30;70.59;2022;0 Km;24;23230.55;0.0;3690.0;2419.0;27;N;N;EF;720;3.0;A2;BOM;A1;N;3;0.0
obs652;39;SP;SULDESTE;30;45.85;2021;0 Km;48;46684.11;1.04;4920.0;2542.0;25;N;N;EF;737;3.0;A2;BOM;A2;S;4;0.0
obs1158;44;RJ;SULDESTE;30;0.0;2020;2 anos;48;32699.51;1.54;8200.0;4387.0;12;N;N;EF;708;;;;;S;5;0.0
obs9006;36;AM;NORTE;30;26.72;2022;0 Km;48;66775.43;1.03;7380.0;1927.0;24;N;N;EF;746;3.0;A2;BOM;B2;S;3;0.0
obs8599;48;RJ;SULDESTE;30;22.22;2016;>= 3 anos;48;23487.34;1.63;2870.0;1025.0;0;N;N;EF;671;;;;;;9;0.0
obs1985;59;PR;SUL;30;49.34;2020;2 anos;48;26836.28;1.05;7380.0;4346.0;10;N;N;EF;660;;;;;N;5;0.0
obs790;70;PI;NORDESTE;30;70.41;2021;0 Km;24;26353.0;0.0;8200.0;1886.0;14;N;N;EF;720;3.0;A2;BOM;A1;S;4;0.0
obs6701;45;PE;NORDESTE;30;19.42;2022;0 Km;60;35349.76;1.34;3690.0;1353.0;24;N;N;EF;667;3.0;A2;RUIM;C3;N;3;0.0
obs557;30;PI;NORDESTE;30;40.09;2021;0 Km;48;32409.63;1.1;2993.0;943.0;30;N;N;EF;669;3.0;A4;RUIM;A2;S;4;0.0
obs5741;39;SP;SULDESTE;30;28.26;2022;0 Km;49;31155.48;1.05;3263.6;4387.0;28;N;N;EF;746;3.0;A2;BOM;B3;S;3;0.0
obs2773;43;SC;SUL;30;71.66;2021;0 Km;36;20631.95;1.07;3690.0;3280.0;19;N;N;EF;733;3.0;A4;BOM;A1;S;4;0.0
obs7341;27;CE;NORDESTE;30;15.22;2022;0 Km;60;39047.68;1.44;4510.0;984.0;22;N;N;EF;685;1.0;A1;BOM;C3;;3;0.0
obs2596;28;PA;NORTE;30;25.46;2022;0 Km;49;33925.69;1.16;4510.0;3280.0;23;N;N;EF;669;1.0;A2;BOM;B3;S;3;0.0
